,country,article_name,revision_id,article_quality_est,population
42684,Namibia,Royal /Ui/o/oo,765635399,Stub,2541000
42685,Namibia,Andrew Matjila,767169616,Stub,2541000
42686,Namibia,Nathaniel Maxuilili,768127257,Stub,2541000
42687,Namibia,Richard Kamwi,768705466,Start,2541000
42688,Namibia,Joel Kaapanda,768706125,Start,2541000
42689,Namibia,Rebecca Ndjoze-Ojo,768706805,Start,2541000
42690,Namibia,Pohamba Shifeta,768706876,Start,2541000
42691,Namibia,Uahekua Herunga,768707364,Stub,2541000
42692,Namibia,Silvia Makgone,768707856,Stub,2541000
42693,Namibia,Uilika Nambahu,768797762,Stub,2541000
42694,Namibia,Pauline Dempers,768809413,Start,2541000
42695,Namibia,Kovambo Nujoma,768878536,Start,2541000
42696,Namibia,Penehupifo Pohamba,770535053,Start,2541000
42697,Namibia,Hendrik Witbooi (politician),772596247,Start,2541000
42698,Namibia,Ben Amathila,773039495,Start,2541000
42699,Namibia,Heiko Lucks,773070957,Stub,2541000
42700,Namibia,Netumbo Nandi-Ndaitwah,773073864,Start,2541000
42701,Namibia,Erasmus Hendjala,773588389,Stub,2541000
42702,Namibia,Cornelius Thuhageni Njoba,774841020,Stub,2541000
42703,Namibia,Jurie Viljoen,777857622,Start,2541000
42704,Namibia,Kandy Nehova,778252266,Stub,2541000
42705,Namibia,Laura McLeod-Katjirua,779986740,Start,2541000
42706,Namibia,Lempy Lucas,780240233,Start,2541000
42707,Namibia,Jager Afrikaner,781797749,Start,2541000
42708,Namibia,Jan Jonker Afrikaner,781797819,Stub,2541000
42709,Namibia,Usutuaije Maamberua,782432741,Start,2541000
42710,Namibia,Lucia Witbooi,782487405,Stub,2541000
42711,Namibia,Philemon Moongo,782702063,Start,2541000
42712,Namibia,Margaret Mensah-Williams,783424239,Start,2541000
42713,Namibia,Marlene Mungunda,783659445,Stub,2541000
42714,Namibia,Matheus Shikongo,783936425,Stub,2541000
42715,Namibia,Hendrina Afrikaner,785009070,Stub,2541000
42716,Namibia,Nickey Iyambo,785237742,C,2541000
42717,Namibia,Willem Konjore,785239830,Stub,2541000
42718,Namibia,Christian Afrikaner,785267613,Stub,2541000
42719,Namibia,Manasse ǃNoreseb,787159099,C,2541000
42720,Namibia,Emil Appolus,787547117,Start,2541000
42721,Namibia,Saara Kuugongelwa,787813373,Start,2541000
42722,Namibia,Bernhardt Esau,787890930,Start,2541000
42723,Namibia,John Pandeni,788618481,Start,2541000
42724,Namibia,Loide Kasingo,788620617,Start,2541000
42725,Namibia,Anton von Wietersheim,789457805,Stub,2541000
42726,Namibia,Emma Tuahepa,789936651,Stub,2541000
42727,Namibia,Asser Mbai,789979998,Stub,2541000
42728,Namibia,Piet van der Walt,790732456,Stub,2541000
42729,Namibia,Tom Alweendo,790926872,Stub,2541000
42730,Namibia,Jeremia Nambinga,790971471,Stub,2541000
42731,Namibia,Lucia Basson,791521544,Stub,2541000
42732,Namibia,Monica Geingos,792295818,Stub,2541000
42733,Namibia,Albert Kawana,792363345,Start,2541000
42734,Namibia,Buddy Wentworth,792553915,Stub,2541000
42735,Namibia,Bernadus Swartbooi,792730125,Stub,2541000
42736,Namibia,Sophia Shaningwa,793644087,Stub,2541000
42737,Namibia,Clemens Kapuuo,794649810,C,2541000
42738,Namibia,Joseph Obgeb Jimmy,797028914,Stub,2541000
42739,Namibia,Andreas Shipanga,797218947,C,2541000
42740,Namibia,Hermanus Beukes,797219044,Stub,2541000
42741,Namibia,Elaine Trepper,797422099,Stub,2541000
42742,Namibia,Anton Lubowski,797926029,Start,2541000
42743,Namibia,John Ya-Otto,798445586,Stub,2541000
42744,Namibia,Peya Mushelenga,798678085,Start,2541000
42745,Namibia,Rosa Namises,798722629,Start,2541000
42746,Namibia,Mohammed Stuart,799023818,Stub,2541000
42747,Namibia,David Namwandi,799202571,Start,2541000
42748,Namibia,Dawid Boois,799283073,Start,2541000
42749,Namibia,Nora Schimming-Chase,799298806,Stub,2541000
42750,Namibia,Peter Naholo,799511171,Stub,2541000
42751,Namibia,Monica Nashandi,799557543,C,2541000
42752,Namibia,Sakaria Nashandi,799557683,Stub,2541000
42753,Namibia,Penda Ya Ndakolo,799557832,Stub,2541000
42754,Namibia,Wilfried Emvula,799559369,Stub,2541000
42755,Namibia,Elia Kaiyamo,799560238,Start,2541000
42756,Namibia,Marx Nekongo,799561144,Stub,2541000
42757,Namibia,Priscilla Beukes,799566361,Stub,2541000
42758,Namibia,Philemon Malima,799949216,Start,2541000
42759,Namibia,Rosalia Nghidinwa,800002912,Start,2541000
42760,Namibia,Rudolph Kamburona,800014905,Stub,2541000
42761,Namibia,Samuel Mbambo,800067483,Start,2541000
42762,Namibia,Brendan Simbwaye,800092405,Start,2541000
42763,Namibia,First Lady of Namibia,800356701,Stub,2541000
42764,Namibia,Doreen Sioka,800360997,Start,2541000
42765,Namibia,Steve Bezuidenhout,800697620,Stub,2541000
42766,Namibia,Erastus Uutoni,801845003,Stub,2541000
42767,Namibia,Pendukeni Iivula-Ithana,803055843,C,2541000
42768,Namibia,Nehale Mpingana,803403039,Start,2541000
42769,Namibia,John Mabuku,804447986,Stub,2541000
42770,Namibia,Libertina Amathila,804939484,Start,2541000
42771,Namibia,Frans Indongo,804964495,Start,2541000
42772,Namibia,Eric Biwa,804964895,Stub,2541000
42773,Namibia,Steve Mogotsi,805008003,Stub,2541000
42774,Namibia,Clara Bohitile,805008074,Start,2541000
42775,Namibia,Michael Goreseb,805053642,Stub,2541000
42776,Namibia,Lydia Katjita,805054018,Start,2541000
42777,Namibia,Asser Kuveri Kapere,805055267,Start,2541000
42778,Namibia,Immanuel Ngatjizeko,805120872,Start,2541000
42779,Namibia,Elijah Ngurare,805772941,Start,2541000
42780,Namibia,Sacky Shanghala,805855320,Start,2541000
42781,Namibia,Angelika Muharukua,805981237,Start,2541000
42782,Namibia,Martin Andjaba,806653470,Stub,2541000
42783,Namibia,Jonker Afrikaner,806995404,Start,2541000
42784,Namibia,Kanuni (hompa),807120122,Start,2541000
42785,Namibia,Gustaphine Tjombe,807168546,Stub,2541000
42786,Bahrain,Lulwa Al Awadhi,707206006,Start,1465000
42787,Bahrain,Mohamed Ali Hasan Ali,717923332,Stub,1465000
42788,Bahrain,Faisal al-Hamar,719662720,Stub,1465000
42789,Bahrain,Ibrahim ibn Khalifa Al Khalifa,719662729,Stub,1465000
42790,Bahrain,Isa bin Abdulrahman Al Hammadi,731093123,Start,1465000
42791,Bahrain,Al-Ala'a Al-Hadrami,737058200,Start,1465000
42792,Bahrain,Ebrahim Daoud Nonoo,740710044,Stub,1465000
42793,Bahrain,Nabeel bin Yaqub Al-Hamar,750427135,Stub,1465000
42794,Bahrain,Nazar Al Baharna,758080025,Start,1465000
42795,Bahrain,Ahmed ibn Muhammad ibn Khalifa,763340800,Stub,1465000
42796,Bahrain,Fahmi al-Jowder,769279864,Stub,1465000
42797,Bahrain,Jameel Humadan,770509288,Start,1465000
42798,Bahrain,Hamad ibn Isa Al Khalifa (1872–1942),774002573,Start,1465000
42799,Bahrain,Munira Fakhro,779428388,Start,1465000
42800,Bahrain,Nancy Khedouri,779428554,Stub,1465000
42801,Bahrain,Lateefa Al Gaood,783103566,Stub,1465000
42802,Bahrain,Nada Haffadh,783745282,Start,1465000
42803,Bahrain,"Salman, Crown Prince of Bahrain",784266697,C,1465000
42804,Bahrain,Bahrain election 2006 women candidates,787282709,C,1465000
42805,Bahrain,Munzir ibn Sawa Al Tamimi,787348668,Start,1465000
42806,Bahrain,Abdulhussain bin Ali Mirza,787403141,Stub,1465000
42807,Bahrain,Abdullatif Al-Mahmood,787407414,Stub,1465000
42808,Bahrain,Alees Samaan,788248398,Start,1465000
42809,Bahrain,Uyunid dynasty,790768923,Start,1465000
42810,Bahrain,Usfurids,790769233,Stub,1465000
42811,Bahrain,Abdullah bin Hamad bin Isa Al Khalifa,792844397,C,1465000
42812,Bahrain,Isa Qassim,794022737,C,1465000
42813,Bahrain,Abdulrahman al-Nuaimi,796886151,Start,1465000
42814,Bahrain,Essam Khalaf,797822138,Stub,1465000
42815,Bahrain,Jarwanid dynasty,798370570,Start,1465000
42816,Bahrain,Isa bin Salman Al Khalifa,800821174,C,1465000
42817,Bahrain,Abu Sa'id al-Jannabi,801411288,Stub,1465000
42818,Bahrain,Salman bin Hamad Al Khalifa I,801740325,Start,1465000
42819,Bahrain,Abu Tahir al-Jannabi,802383058,C,1465000
42820,Bahrain,Line of succession to the Bahraini throne,803112678,Start,1465000
42821,Bahrain,Kamal Ahmed (politician),803597329,Stub,1465000
42822,Bahrain,Hamad bin Isa Al Khalifa,804322671,C,1465000
42823,Bahrain,King of Bahrain,804732016,Start,1465000
42824,Bahrain,House of Khalifa,806050123,C,1465000
42825,Bahrain,Qarmatians,807088708,C,1465000
42826,Bahrain,Houda Nonoo,807336927,C,1465000
42827,Bahrain,Isa ibn Ali Al Khalifa,807354494,Start,1465000
42828,Antigua and Barbuda,Randolph Beazer,707317818,Stub,98000
42829,Antigua and Barbuda,Charles Henry Major,737168055,Start,98000
42830,Antigua and Barbuda,Wilfred Jacobs,748271419,Stub,98000
42831,Antigua and Barbuda,William Frederick Haynes Smith,753896405,Stub,98000
42832,Antigua and Barbuda,Benjamin Pine,756356311,Start,98000
42833,Antigua and Barbuda,Jacqui Quinn-Leandro,762082122,Start,98000
42834,Antigua and Barbuda,Studiation Brown,767606310,Stub,98000
42835,Antigua and Barbuda,Tim Hector,770000631,Start,98000
42836,Antigua and Barbuda,Bernard Percival,772082591,Stub,98000
42837,Antigua and Barbuda,Harold Lovell,772583198,Start,98000
42838,Antigua and Barbuda,Hazelyn Francis,774239918,Stub,98000
42839,Antigua and Barbuda,James Carlisle,780318515,C,98000
42840,Antigua and Barbuda,Vere Bird,780472655,C,98000
42841,Antigua and Barbuda,Louise Lake-Tack,784776680,Start,98000
42842,Antigua and Barbuda,Lester Bird,787006425,C,98000
42843,Antigua and Barbuda,Baldwin Spencer,794379535,C,98000
42844,Antigua and Barbuda,Governor-General of Antigua and Barbuda,799329240,Start,98000
42845,Antigua and Barbuda,Rodney Williams (governor-general),799334327,C,98000
42846,Antigua and Barbuda,Prime Minister of Antigua and Barbuda,799401883,Start,98000
42847,Antigua and Barbuda,"Government House, Antigua and Barbuda",799600595,Stub,98000
42848,Antigua and Barbuda,George Walter,799633100,Start,98000
42849,Antigua and Barbuda,John Lyons (Antiguan politician),802661745,C,98000
42850,Antigua and Barbuda,Gaston Browne,804874780,C,98000
42851,Antigua and Barbuda,Monarchy of Antigua and Barbuda,805395191,C,98000
42852,Eritrea,Abraha Kassa,707359267,Stub,3546000
42853,Eritrea,Ibrahim Harun,707576885,Stub,3546000
42854,Eritrea,Mohammed Saeed Nawed,723260380,Stub,3546000
42855,Eritrea,Girma Asmerom,790007148,Stub,3546000
42856,Eritrea,Tedla Bairu,790007182,Stub,3546000
42857,Eritrea,Fozia Hashim,790007325,Stub,3546000
42858,Eritrea,Selma Hassan,790007329,Stub,3546000
42859,Eritrea,Abraham Kidane,790007338,Stub,3546000
42860,Eritrea,Askalu Menkerios,790007346,Stub,3546000
42861,Eritrea,Amna Nurhusein,790007350,Stub,3546000
42862,Eritrea,Worku Tesfamichael,790007416,Stub,3546000
42863,Eritrea,Berhane Habtemariam,791139180,Stub,3546000
42864,Eritrea,Aster Yohannes,793495374,Start,3546000
42865,Eritrea,Aster Fissehatsion,793495557,Start,3546000
42866,Eritrea,Abdulkadir Kebire,794185774,C,3546000
42867,Eritrea,Ambaye Wolde Mariam,798423270,C,3546000
42868,Guatemala,Rodrigo Asturias,707847723,Start,18066000
42869,Guatemala,Pedro Molina Mazariegos,710547821,Stub,18066000
42870,Guatemala,César Montenegro Paniagua,712046032,Start,18066000
42871,Guatemala,Mario Sandoval Alarcón,712046890,Stub,18066000
42872,Guatemala,Luis Francisco Ortega Menaldo,712792282,Stub,18066000
42873,Guatemala,Eduardo Cáceres,714212487,Stub,18066000
42874,Guatemala,Clemente Marroquín,714212522,Stub,18066000
42875,Guatemala,José Bernardo Escobar,716161165,Stub,18066000
42876,Guatemala,Juan Antonio Martínez,716161498,Stub,18066000
42877,Guatemala,José Alfonso Cabrera,719644218,Stub,18066000
42878,Guatemala,Jorge García Granados,720595395,Start,18066000
42879,Guatemala,Oscar Valentín Leal Caal,721141658,Stub,18066000
42880,Guatemala,Mario Roberto Paz,722951661,Stub,18066000
42881,Guatemala,Roberto Sagastume Pinto,727199097,Stub,18066000
42882,Guatemala,Carlos Castillo Medrano,732283089,Stub,18066000
42883,Guatemala,Luis Batres Juarros,737258875,C,18066000
42884,Guatemala,José Francisco Barrundia,738618920,Start,18066000
42885,Guatemala,Eduardo Suger,739309553,Stub,18066000
42886,Guatemala,Roberto Herrera Ibarguen,741064305,Stub,18066000
42887,Guatemala,Rafael Castillo Valdez,741815434,Stub,18066000
42888,Guatemala,José Batres Montúfar,745849722,Start,18066000
42889,Guatemala,Aldana Sandoval,747700942,Start,18066000
42890,Guatemala,Fritz García Gallont,748060170,Stub,18066000
42891,Guatemala,Ricardo Bueso,748141515,Stub,18066000
42892,Guatemala,Amílcar Méndez Urízar,749355271,Stub,18066000
42893,Guatemala,Mariano Rivera Paz,753360584,FA,18066000
42894,Guatemala,Mario Monteforte Toledo,758710553,Start,18066000
42895,Guatemala,Vinicio Gómez,760271255,Start,18066000
42896,Guatemala,Manuel Francisco Pavón Aycinena,762482100,GA,18066000
42897,Guatemala,Jaime Hernández Méndez,764506358,Stub,18066000
42898,Guatemala,Jorge Carpio Nicolle,764642347,C,18066000
42899,Guatemala,Arturo Herbruger,767490664,Stub,18066000
42900,Guatemala,Sandra Torres (politician),769727330,C,18066000
42901,Guatemala,Ramiro Ponce Monroy,773619205,Stub,18066000
42902,Guatemala,Jorge Toriello Garrido,774879918,Stub,18066000
42903,Guatemala,Catarina Castor,775279792,Stub,18066000
42904,Guatemala,Joaquín Méndez,776779413,Start,18066000
42905,Guatemala,Sandra Morán,776925896,Stub,18066000
42906,Guatemala,Harold Caballeros,777278879,C,18066000
42907,Guatemala,Otilia Lux,788022758,Stub,18066000
42908,Guatemala,Manuel Colom Argueta,788264231,C,18066000
42909,Guatemala,Amildo Morales,788874056,Stub,18066000
42910,Guatemala,Bernardo Alvarado Monzón,791180527,Stub,18066000
42911,Guatemala,Víctor Manuel Gutiérrez,792110021,Stub,18066000
42912,Guatemala,Carlos Quinteros,793183530,Stub,18066000
42913,Guatemala,Luis Alberto Flores Asturias,793517152,Stub,18066000
42914,Guatemala,Juan Francisco Reyes,793591958,Stub,18066000
42915,Guatemala,Rafael Espada,793616142,Start,18066000
42916,Guatemala,Haroldo Rodas,793616726,Stub,18066000
42917,Guatemala,José María Reina Barrios,794973673,C,18066000
42918,Guatemala,Juan Alfonso Fuentes Soria,796622701,Stub,18066000
42919,Guatemala,Héctor Gramajo,798265661,Start,18066000
42920,Guatemala,"Harris Whitbeck, Sr.",799716634,Stub,18066000
42921,Guatemala,Jacobo Arbenz Villanova,799801128,Start,18066000
42922,Guatemala,Rafael Spinola,799877097,GA,18066000
42923,Guatemala,Ronaldo Cecilio Leiva,800000611,Stub,18066000
42924,Guatemala,Óscar Mendoza Azurdia,800471924,Stub,18066000
42925,Guatemala,Roxana Baldetti,800530186,C,18066000
42926,Guatemala,Otto Pérez Molina,800693673,GA,18066000
42927,Guatemala,José Milla y Vidaurre,801905553,GA,18066000
42928,Guatemala,Mariano de Aycinena y Piñol,801967990,GA,18066000
42929,Guatemala,Juan José de Aycinena y Piñol,801968694,C,18066000
42930,Guatemala,Alejandro Maldonado,802735222,C,18066000
42931,Guatemala,Alberto Fuentes Mohr,802830603,Start,18066000
42932,Guatemala,Zury Ríos,803977784,C,18066000
42933,Guatemala,Enrique Peralta Azurdia,803978304,Stub,18066000
42934,Guatemala,Guillermo Flores Avendaño,803978416,Stub,18066000
42935,Guatemala,Luis Arturo González López,803978640,Start,18066000
42936,Guatemala,Ángel Aníbal Guevara,803978866,Stub,18066000
42937,Guatemala,Gustavo Adolfo Espina Salguero,803978925,Stub,18066000
42938,Guatemala,Kjell Eugenio Laugerud García,805336575,Start,18066000
42939,Guatemala,Alfonso Portillo,805375569,C,18066000
42940,Guatemala,Óscar Berger,805375586,Start,18066000
42941,Guatemala,Álvaro Colom,805375663,Start,18066000
42942,Guatemala,Fernando Carrera,805396405,C,18066000
42943,Guatemala,Jafeth Cabrera,805410543,Start,18066000
42944,Guatemala,Roberto Carpio,805502597,Stub,18066000
42945,Guatemala,Carlos Castillo Armas,805625008,FA,18066000
42946,Guatemala,Nineth Montenegro,806553848,Start,18066000
42947,Guatemala,Guillermo Pineda,806980105,Start,18066000
42948,Guatemala,Rosalina Tuyuc,807052705,Start,18066000
42949,Guatemala,Eduardo Stein,807255358,Stub,18066000
42950,Guatemala,Rigoberta Menchú,807258528,C,18066000
42951,Rwanda,Juvénal Uwilingiyimana,708417452,Start,12952000
42952,Rwanda,Prosper Mugiraneza,715645737,Stub,12952000
42953,Rwanda,Jean de Dieu Kamuhanda,716059737,Start,12952000
42954,Rwanda,Félicien Gatabazi,744899541,Start,12952000
42955,Rwanda,Callixte Kalimanzira,748848342,Stub,12952000
42956,Rwanda,Patrick Karegeya,749977994,Start,12952000
42957,Rwanda,André Kagwa Rwisereka,751918259,Start,12952000
42958,Rwanda,Charles Ntakirutinka,752918810,Start,12952000
42959,Rwanda,Agnes Mukabaranga,762409626,Start,12952000
42960,Rwanda,List of awards and honours bestowed upon Paul Kagame,766197822,C,12952000
42961,Rwanda,Jeanne Mujawamariya,776370392,Start,12952000
42962,Rwanda,Joseph Sebarenzi,777536842,Start,12952000
42963,Rwanda,Charles Murigande,784923277,Start,12952000
42964,Rwanda,Seth Sendashonga,785108120,B,12952000
42965,Rwanda,Jean Kambanda,786432386,C,12952000
42966,Rwanda,Froduald Karamira,786443241,Start,12952000
42967,Rwanda,Callixte Nzabonimana,787288185,Start,12952000
42968,Rwanda,Tharcisse Renzaho,787378028,Start,12952000
42969,Rwanda,Romain Murenzi,789781594,Start,12952000
42970,Rwanda,Béatrice Nirere,789802673,Start,12952000
42971,Rwanda,Rose Mukantabana,789802705,Start,12952000
42972,Rwanda,Pauline Nyiramasuhuko,789802734,B,12952000
42973,Rwanda,Victoire Ingabire Umuhoza,789802808,C,12952000
42974,Rwanda,Rosemary Museminali,789802907,C,12952000
42975,Rwanda,Agathe Habyarimana,789803136,Start,12952000
42976,Rwanda,Agnès Ntamabyaliro Rutagwera,790009004,Stub,12952000
42977,Rwanda,Anne-Marie Kantengwa,790009018,Stub,12952000
42978,Rwanda,Bernard Ntaganda,790009033,Stub,12952000
42979,Rwanda,Daphrose Gahakwa,790009042,Stub,12952000
42980,Rwanda,Emmanuel Habyarimana,790009048,Stub,12952000
42981,Rwanda,Jean de Dieu Ntiruhungwa,790009085,Stub,12952000
42982,Rwanda,Jean-Baptiste Gatete,790009087,Start,12952000
42983,Rwanda,Jérôme Bicamumpaka,790009091,Stub,12952000
42984,Rwanda,Lando Ndasingwa,790009111,Start,12952000
42985,Rwanda,Prosper Higiro,790009114,Stub,12952000
42986,Rwanda,Theogene Rudasingwa,790009116,Stub,12952000
42987,Rwanda,Augustin Bizimana,790142861,Stub,12952000
42988,Rwanda,Augustin Ngirabatware,790143772,Start,12952000
42989,Rwanda,Joy Mukanyange,790246948,Start,12952000
42990,Rwanda,Anastase Gasana,791676386,Stub,12952000
42991,Rwanda,Dominique Mbonyumutwa,793207168,Start,12952000
42992,Rwanda,Jean Damascene Ntawukuriryayo,793946113,Start,12952000
42993,Rwanda,Frank Habineza,794209191,Start,12952000
42994,Rwanda,Christophe Bazivamo,794213425,Stub,12952000
42995,Rwanda,Ange Kagame,794228811,C,12952000
42996,Rwanda,List of Presidents of Rwanda,794273071,Start,12952000
42997,Rwanda,Stella Ford Mugabo,795032397,Start,12952000
42998,Rwanda,Grégoire Kayibanda,796202296,Start,12952000
42999,Rwanda,Aloisea Inyumba,796953138,C,12952000
43000,Rwanda,Protais Zigiranyirazo,796954236,Start,12952000
43001,Rwanda,André Ntagerura,796969975,Stub,12952000
43002,Rwanda,Jeannette Kagame,797221138,Start,12952000
43003,Rwanda,Valentine Rugwabiza,798289991,Start,12952000
43004,Rwanda,Espérance Nyirasafari,798403361,Start,12952000
43005,Rwanda,Julienne Uwacu,798413243,Start,12952000
43006,Rwanda,Bernard Makuza,798467682,Start,12952000
43007,Rwanda,Pierre Habumuremyi,798467708,Start,12952000
43008,Rwanda,Dismas Nsengiyaremye,798467876,Stub,12952000
43009,Rwanda,Prime Minister of Rwanda,798467972,Start,12952000
43010,Rwanda,James Musoni,799309955,Start,12952000
43011,Rwanda,Tharcisse Karugarama,799451354,Stub,12952000
43012,Rwanda,Patrick Mazimhaka,799472311,C,12952000
43013,Rwanda,Anastase Murekezi,800014473,Stub,12952000
43014,Rwanda,Sylvestre Nsanzimana,800736705,Stub,12952000
43015,Rwanda,Pierre-Célestin Rwigema,800818795,Start,12952000
43016,Rwanda,Francine Tumushime,800888594,Start,12952000
43017,Rwanda,Rosemary Mbabazi,800888705,Start,12952000
43018,Rwanda,Clare Akamanzi,800964757,Start,12952000
43019,Rwanda,Fanfan Rwanyindo Kayirangwa,801089193,Start,12952000
43020,Rwanda,Jean-Philbert Nsengimana,801288668,Start,12952000
43021,Rwanda,Francis Kaboneka,801296212,Start,12952000
43022,Rwanda,Gérardine Mukeshimana,801296514,Start,12952000
43023,Rwanda,Louise Mushikiwabo,801296810,C,12952000
43024,Rwanda,Johnston Busingye,801298278,Start,12952000
43025,Rwanda,Diane Gashumba,801298466,Start,12952000
43026,Rwanda,Judith Uwizeye,801298694,Start,12952000
43027,Rwanda,Marie-Solange Kayisire,801299051,Stub,12952000
43028,Rwanda,Vincent Munyeshyaka,801312402,Start,12952000
43029,Rwanda,Édouard Karemera,801365078,Stub,12952000
43030,Rwanda,Thomas Nahimana,801458062,Start,12952000
43031,Rwanda,Édouard Ngirente,801993591,Start,12952000
43032,Rwanda,Vincent Biruta,802005348,Start,12952000
43033,Rwanda,Théodore Sindikubwabo,802109305,Start,12952000
43034,Rwanda,Juvénal Habyarimana,802200294,C,12952000
43035,Rwanda,Papias Malimba Musafiri,802353637,Start,12952000
43036,Rwanda,Augustin Iyamuremye,802499965,Stub,12952000
43037,Rwanda,Pasteur Bizimungu,802677491,C,12952000
43038,Rwanda,Germaine Kamayirese,802694017,Start,12952000
43039,Rwanda,Diane Rwigara,802792491,C,12952000
43040,Rwanda,Richard Sezibera,803612787,C,12952000
43041,Rwanda,Marcel Gatsinzi,803652448,Start,12952000
43042,Rwanda,John Rwangombwa,803785611,Start,12952000
43043,Rwanda,Jacques Bihozagara,803868218,Start,12952000
43044,Rwanda,Faustin Twagiramungu,804070511,Stub,12952000
43045,Rwanda,Alvera Mukabaramba,804436711,Start,12952000
43046,Rwanda,Odette Nyiramilimo,804464577,Stub,12952000
43047,Rwanda,Claver Gatete,804579802,Start,12952000
43048,Rwanda,Paul Kagame,806007566,FA,12952000
43049,Rwanda,Agathe Uwilingiyimana,806161276,C,12952000
43050,Rwanda,Agnes Binagwaho,806345919,C,12952000
43051,Rwanda,Monique Nsanzabaganwa,806645308,Start,12952000
43052,Rwanda,Faustin Rucogoza,806700201,Stub,12952000
43053,Rwanda,Jeanne d’Arc Debonheur,806785264,Start,12952000
43054,Rwanda,Silas Lwakabamba,807333725,Start,12952000
43055,Kazakhstan,Onalsyn Zhumabekov,709332979,C,18732000
43056,Kazakhstan,Nurlan Iskakov,709333345,Stub,18732000
43057,Kazakhstan,Temirkhan Dosmukhanbetov,709333472,Stub,18732000
43058,Kazakhstan,Oralbay Abdykarimov,709333563,C,18732000
43059,Kazakhstan,Rashid Tusupbekov,709333730,Stub,18732000
43060,Kazakhstan,Yurii Khitrin,709339604,Stub,18732000
43061,Kazakhstan,Anatoly Dernovoi,709375477,Stub,18732000
43062,Kazakhstan,Oralbeg Abdu Kerimovic,709447819,Stub,18732000
43063,Kazakhstan,Berdibek Saparbayev,712783326,Stub,18732000
43064,Kazakhstan,Turar Ryskulov,715554171,Stub,18732000
43065,Kazakhstan,Adil Shayakhmetov,717789090,Stub,18732000
43066,Kazakhstan,Arken Arystanov,719482904,Stub,18732000
43067,Kazakhstan,Musabek Alimbekov,720942642,Stub,18732000
43068,Kazakhstan,Vladimir Bozhko,720953966,Stub,18732000
43069,Kazakhstan,Talgat Ermegiyaev,720985552,Stub,18732000
43070,Kazakhstan,Kalmukhanbet Kassymov,721294882,Stub,18732000
43071,Kazakhstan,Baurzhan Abdishev,727374573,Start,18732000
43072,Kazakhstan,Vladimir Shkolnik,737073261,Stub,18732000
43073,Kazakhstan,First Lady of Kazakhstan,737555024,Stub,18732000
43074,Kazakhstan,Sara Nazarbayeva,737633752,Start,18732000
43075,Kazakhstan,Zhenis Kassymbek,746167592,Stub,18732000
43076,Kazakhstan,Bakhytzhan Zhumagulov,748418228,Stub,18732000
43077,Kazakhstan,Zhanseit Tuymenbayev,748997755,Stub,18732000
43078,Kazakhstan,Bulat Aqchulaqov,750187621,Stub,18732000
43079,Kazakhstan,Nurbank murder case,759703961,C,18732000
43080,Kazakhstan,Bakhyt Sultanov,763858542,Stub,18732000
43081,Kazakhstan,Ermukhamet Ertysbayev,768907975,C,18732000
43082,Kazakhstan,Kanat Saudabayev,771435404,Start,18732000
43083,Kazakhstan,Kairat Kelimbetov,773074208,Start,18732000
43084,Kazakhstan,Kanat Bozumbayev,777980659,Stub,18732000
43085,Kazakhstan,Asset Issekeshev,778214580,Stub,18732000
43086,Kazakhstan,Azat Peruashev,779074220,Stub,18732000
43087,Kazakhstan,Zagipa Baliyeva,779370383,Stub,18732000
43088,Kazakhstan,Gulzhan Karagusova,779370456,Start,18732000
43089,Kazakhstan,Natalya Korzhova,779370500,Start,18732000
43090,Kazakhstan,Byrganym Aitimova,779370668,Stub,18732000
43091,Kazakhstan,Marat Aldangorovich Sarsembaev,783314926,C,18732000
43092,Kazakhstan,Rashid Nugmanov,783316831,Start,18732000
43093,Kazakhstan,Abish Kekilbayev,787430167,C,18732000
43094,Kazakhstan,Akhmetzhan Yessimov,788685633,Start,18732000
43095,Kazakhstan,Vladimir Kozlov (politician),788707018,C,18732000
43096,Kazakhstan,Bolat Zhamishev,789446091,Stub,18732000
43097,Kazakhstan,Askar Myrzakhmetov,789946902,Stub,18732000
43098,Kazakhstan,Askar Zhumagaliyev,789946935,Stub,18732000
43099,Kazakhstan,Zhanar Aitzhanova,792822865,Stub,18732000
43100,Kazakhstan,Yerzhan Ashikbayev,792951884,Stub,18732000
43101,Kazakhstan,Adilbek Zhaksybekov,795047660,C,18732000
43102,Kazakhstan,Amangeldy Shabdarbayev,795362990,Start,18732000
43103,Kazakhstan,Rauan Kenzhekhanuly,795977935,Start,18732000
43104,Kazakhstan,Nygmet Nurmakov,796193664,Stub,18732000
43105,Kazakhstan,Aslan Musin,797008293,Start,18732000
43106,Kazakhstan,Bektas Beknazarov,797506808,Stub,18732000
43107,Kazakhstan,Marat Tazhin,797881785,C,18732000
43108,Kazakhstan,Sagadat Nurmagambetov,798439598,C,18732000
43109,Kazakhstan,Kuanyshbek Yessekeev,798561903,Start,18732000
43110,Kazakhstan,Igor Rogov,798588600,Start,18732000
43111,Kazakhstan,Daniyal Akhmetov,798903610,C,18732000
43112,Kazakhstan,Dariga Nazarbayeva,798960856,Start,18732000
43113,Kazakhstan,List of leaders of Kazakhstan,799792910,Start,18732000
43114,Kazakhstan,Rakhat Aliyev,799940418,B,18732000
43115,Kazakhstan,Sauat Mynbayev,800426126,Start,18732000
43116,Kazakhstan,Grigori Marchenko,800661220,C,18732000
43117,Kazakhstan,Mukhtar Kul-Mukhammed,800663622,Start,18732000
